date,epoch_time,blink_speed,blink_strength,eye_move_up,eye_move_down,eye_move_left,eye_move_right,acc_x,acc_y,acc_z,roll,pitch,yaw,is_walking,fit_error,power_left,event,segment,app_state
2016-06-13_11-04-27,1465808667.79920,0,0,0,0,0,0,0,1,-15,-3.420000,4.660000,65.470001,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.83709,0,0,0,0,0,0,0,1,-15,-3.430000,4.700000,65.339996,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.91172,0,0,0,0,0,0,0,1,-15,-3.430000,4.730000,65.209999,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.94937,0,0,0,0,0,0,0,1,-15,-3.420000,4.730000,65.089996,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.98669,0,0,0,1,1,0,0,1,-15,-3.440000,4.710000,65.019997,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.06188,0,0,0,0,0,0,0,1,-15,-3.460000,4.670000,64.970001,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.13613,0,0,0,0,0,0,0,1,-15,-3.520000,4.640000,64.940002,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.13829,0,0,0,0,0,0,0,1,-15,-3.570000,4.650000,64.940002,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.21170,0,0,0,0,0,0,0,1,-16,-3.610000,4.660000,64.940002,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.24940,0,0,0,0,0,0,0,1,-15,-3.610000,4.660000,64.949997,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.28676,0,0,0,0,0,0,0,1,-15,-3.580000,4.660000,64.930000,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.36187,0,0,0,0,0,0,0,1,-15,-3.540000,4.740000,64.860001,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.39921,0,0,0,0,0,0,0,1,-15,-3.480000,4.770000,64.790001,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.43689,0,0,0,0,0,0,0,1,-15,-3.420000,4.790000,64.709999,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.51172,0,0,0,0,1,0,0,1,-15,-3.370000,4.800000,64.580002,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.54949,0,0,0,0,0,0,0,1,-15,-3.330000,4.820000,64.419998,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.58676,0,0,0,0,0,0,0,1,-15,-3.300000,4.860000,64.220001,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.69871,0,0,0,0,0,0,0,1,-15,-3.280000,4.940000,64.029999,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.70081,0,0,0,0,0,0,0,1,-15,-3.300000,5.000000,63.889999,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.73707,0,0,0,0,0,0,0,1,-15,-3.390000,4.980000,63.869999,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.81172,0,0,0,0,0,0,0,1,-15,-3.440000,4.960000,63.910000,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.84941,0,0,0,0,0,0,0,1,-15,-3.470000,5.030000,63.939999,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.92432,0,0,0,0,0,0,0,1,-15,-3.480000,5.160000,63.959999,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.96193,0,0,0,0,0,0,0,1,-15,-3.490000,5.290000,64.040001,0,0,3,0,0,0
2016-06-13_11-04-28,1465808668.99922,0,0,0,0,0,0,0,1,-15,-3.540000,5.410000,64.199997,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.03694,0,0,0,0,0,0,0,1,-15,-3.570000,5.500000,64.339996,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.11172,0,0,0,0,0,0,0,1,-15,-3.570000,5.570000,64.459999,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.14943,0,0,0,0,0,0,0,1,-15,-3.540000,5.600000,64.519997,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.18677,0,0,0,0,0,0,0,1,-15,-3.520000,5.670000,64.529999,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.26185,0,0,0,0,0,0,0,2,-15,-3.510000,5.830000,64.500000,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.29931,0,0,0,0,0,0,0,2,-15,-3.490000,6.030000,64.470001,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.33692,0,0,0,0,0,0,0,2,-15,-3.520000,6.150000,64.440002,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.41175,0,0,0,0,0,0,0,2,-15,-3.620000,6.210000,64.449997,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.44943,0,0,0,0,0,0,0,2,-15,-3.730000,6.220000,64.510002,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.48673,0,0,0,1,0,0,0,2,-15,-3.840000,6.230000,64.570000,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.56194,0,0,0,0,0,0,0,2,-15,-3.910000,6.240000,64.599998,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.59929,0,0,0,0,0,0,0,2,-15,-3.920000,6.130000,64.639999,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.63700,0,0,0,0,0,0,0,2,-15,-3.880000,5.930000,64.690002,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.71175,0,0,0,0,0,0,0,2,-15,-3.860000,5.810000,64.760002,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.74943,0,0,0,0,0,0,0,2,-15,-3.820000,5.790000,64.779999,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.78674,0,0,0,0,0,0,0,2,-15,-3.830000,5.790000,64.760002,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.86194,0,0,0,0,0,0,0,2,-15,-3.830000,5.780000,64.690002,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.89938,0,0,0,0,0,0,0,2,-15,-3.790000,5.740000,64.629997,0,0,3,0,0,0
2016-06-13_11-04-29,1465808669.93696,0,0,0,0,0,0,0,2,-15,-3.780000,5.720000,64.559998,0,0,3,0,0,0
2016-06-13_11-04-30,1465808670.01175,0,0,0,0,0,0,0,2,-15,-3.760000,5.690000,64.519997,0,0,3,0,0,0
2016-06-13_11-04-30,1465808670.08626,0,0,0,0,0,0,0,1,-15,-3.730000,5.690000,64.480003,0,0,3,0,0,0
